Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
2/6/16,80,69,Ohio,Northern Illinois,1,165,-0.18,164,0.2,-0.46,99.03,98.17,72.4,67.2,69.3,0.346,0.525,15.5,0.414,0.511,17.9,141,2.56,136,1.8,1.9,108.7,104.9,78.5,74.8,70.4,0.385,0.583,15,0.34,0.534,12.7
2/6/16,82,66,Drake,Northern Iowa,0,67,11.13,79,6,8.78,110.18,95.86,68.8,64,64.1,0.427,0.572,14.2,0.395,0.514,15.8,262,-8.6,249,-4.7,-5.15,102.58,109.36,67.5,71.9,66,0.341,0.549,18.1,0.329,0.54,12.8
2/6/16,67,57,Cleveland State,Oakland,0,79,9.6,73,6.5,6.3,113.94,104.42,86.4,78.5,74.8,0.363,0.577,13.2,0.351,0.527,14.2,290,-11.89,276,-6.6,-9.17,89.73,101.78,60.8,67.8,65.9,0.308,0.486,18.7,0.353,0.537,17.6
2/6/16,74,69,Charlotte,Old Dominion,0,100,7.52,110,3.6,4.66,104.56,95.67,68.5,61.6,62.8,0.237,0.51,11.9,0.365,0.498,15,193,-2.84,203,-2.3,-3.14,103.7,106.57,78.3,79.7,72.1,0.337,0.54,14.2,0.337,0.575,16.2
2/6/16,91,79,South Dakota,Oral Roberts,1,174,-0.99,190,-1.3,-2.69,104.97,107.15,76,76.9,71.2,0.282,0.551,14.9,0.324,0.544,13.8,216,-4.96,225,-3.2,-5.58,103.15,109.43,76.3,79.3,71.7,0.289,0.546,14.8,0.383,0.568,16.7
2/6/16,77,72,Brigham Young,Pacific,0,227,-5.63,211,-2.4,-3.57,100.19,104.08,69.6,71.8,67.8,0.369,0.532,17.3,0.367,0.536,15.2,52,13.89,48,9,12.36,111.91,93.95,83.6,72.8,74,0.364,0.56,13.6,0.38,0.515,15.7
2/6/16,92,78,Loyola Marymount,Portland,0,206,-4.01,221,-3,-2.21,104.77,106.38,77.6,79.8,72.7,0.391,0.537,14.4,0.359,0.555,15.8,218,-5.21,233,-4,-3.63,102.19,106.5,71.2,74.8,68,0.352,0.512,14,0.396,0.572,17.7
2/6/16,69,66,Gardner-Webb,Presbyterian,1,328,-16.58,322,-9.7,-13.38,89.54,107.74,67.5,72.9,69.8,0.288,0.514,17.8,0.415,0.546,17,236,-6.02,224,-3.1,-6.92,97.13,105.36,75,74.3,71,0.396,0.522,15.6,0.367,0.547,17.1
2/6/16,79,62,La Salle,Rhode Island,0,82,9.37,75,6.3,7.92,107.47,94.36,69.4,64.8,65.1,0.331,0.535,15.1,0.296,0.522,16.7,267,-9.34,277,-6.7,-6.09,97.48,105.71,64.1,73.5,67.2,0.446,0.508,16.9,0.358,0.559,16.5
2/6/16,87,63,Nebraska,Rutgers,1,279,-10.63,292,-7.7,-7.06,96.75,104.66,67.7,80.3,71.3,0.268,0.496,16.9,0.343,0.542,13.6,85,8.82,89,5.1,8.84,110.67,96.76,72.2,69,67.1,0.321,0.538,14.9,0.34,0.541,17.1
2/6/16,82,60,Fordham,Saint Joseph's,0,43,15.37,51,8.7,12.1,112.75,94.37,77.2,70.1,70.1,0.356,0.548,12.3,0.415,0.508,14.2,161,-0.06,128,2.1,1.87,101.81,98.64,71.2,68.6,68.3,0.403,0.545,17.8,0.393,0.551,20.1
2/6/16,60,43,San Diego,Saint Mary's (CA),0,34,16.74,39,10.1,13.6,118.39,95.84,73.6,60.9,62.3,0.396,0.601,13.5,0.316,0.487,13.3,269,-9.77,307,-8.1,-7.78,91.45,101.56,60.7,69.1,66.6,0.417,0.485,17.9,0.305,0.54,15.6
2/6/16,51,48,Texas A&M-Corpus Christi,Sam Houston State,1,213,-4.61,212,-2.4,-6.06,99.65,106.29,75,71.4,69.8,0.385,0.537,14.4,0.396,0.554,17.2,170,-0.66,193,-1.6,-3.18,99.52,102.17,73.6,69.9,70.3,0.329,0.536,15.6,0.367,0.528,19.4
2/6/16,89,86,San Francisco,Santa Clara,1,244,-7.07,232,-3.9,-4.67,99.93,105.48,67.2,73.3,66.4,0.388,0.515,14.8,0.396,0.546,14.4,205,-3.75,222,-3,-2.92,104.81,107.21,77.6,78.7,70.9,0.358,0.535,14.8,0.393,0.55,13.8
2/6/16,74,43,Little Rock,South Alabama,1,259,-8.22,255,-5,-8.18,92.62,102.54,69.2,73.5,70.3,0.344,0.503,17.5,0.367,0.521,15.6,56,13.24,56,8.1,7.12,107.2,94.35,71.1,60.8,64.5,0.354,0.553,13.6,0.395,0.496,18.5
2/6/16,78,69,Eastern Illinois,Southeast Missouri State,1,340,-19.25,336,-11.7,-16.05,88.14,109.22,67,77.7,71.5,0.3,0.486,16.7,0.384,0.567,16.6,266,-9.34,261,-5.3,-8.35,98.09,108.96,71.5,73.8,68.3,0.382,0.532,15.3,0.368,0.543,16.7
2/6/16,79,66,Grambling,Southern,0,229,-5.75,228,-3.4,-7.68,95.97,105.54,72.4,68.7,69.5,0.298,0.527,14,0.367,0.509,16.9,345,-21.29,342,-12.7,-19.62,83.58,109.76,62.1,68.1,67.2,0.346,0.496,18.5,0.371,0.527,17.5
2/6/16,72,65,Rice,Southern Mississippi,1,305,-13.84,323,-9.8,-10.58,94.18,108.58,64.3,70.5,65,0.482,0.532,18.1,0.444,0.549,15.5,272,-10.12,304,-8.1,-8.8,103.69,114.06,75.8,80.5,71.4,0.398,0.56,16.2,0.352,0.581,16.1
2/6/16,76,61,University of California,Stanford,1,101,7.46,127,2.2,8.06,108.57,95.89,69.6,70.4,67.3,0.325,0.521,15,0.381,0.54,17.1,28,18.32,30,11.8,15.39,112.14,89,74.9,67.3,68.2,0.337,0.55,15.3,0.265,0.489,12.3
2/6/16,72,66,Houston Baptist,Stephen F. Austin,0,41,15.62,46,9.5,9.23,110.1,95,80.2,63.3,69.6,0.365,0.577,14.8,0.312,0.521,23.4,277,-10.39,251,-4.8,-10.39,98.19,111.05,76.6,75.9,72.3,0.295,0.566,17.9,0.327,0.531,14.8
2/6/16,91,73,Massachusetts-Lowell,Stony Brook,0,94,8.13,55,8.1,3.75,104.59,97,76.2,64.1,67.8,0.3,0.548,14.2,0.344,0.497,16.4,315,-14.99,311,-8.6,-13.59,96.71,114.25,76.6,82.8,74.3,0.387,0.564,18.8,0.352,0.574,16.6
2/6/16,62,60,Central Florida,Temple,0,86,8.82,80,5.9,7.69,106.88,94.37,68.7,67.6,65.8,0.375,0.498,11.8,0.322,0.503,13.8,185,-1.89,173,-0.5,0.18,101.27,99.79,68.7,71.6,68.3,0.391,0.527,18.4,0.349,0.498,11.4
2/6/16,85,67,Arkansas,Tennessee,1,103,7.31,97,4.6,7.8,109.98,97.98,75.1,75.2,70.9,0.362,0.519,13.4,0.349,0.522,14.6,73,10.45,61,7.4,10.23,110.8,95.57,78.2,74.7,71.3,0.273,0.533,13.2,0.349,0.538,17
2/6/16,79,62,SIU-Edwardsville,Tennessee-Martin,0,209,-4.26,208,-2.4,-5.57,101.15,107.87,73,71.3,67.4,0.395,0.546,15.4,0.442,0.535,15.2,,,,,,,,,,,,,,,,
2/6/16,68,58,Jacksonville State,Tennessee Tech,0,196,-3.14,188,-1.2,-3.21,105.94,109.21,77.9,75.5,70.1,0.423,0.577,15.5,0.345,0.534,14,296,-12.58,297,-7.8,-10.26,95.44,108.67,67.7,72.1,66.6,0.396,0.509,13.8,0.322,0.553,16.1
2/6/16,90,69,Georgia State,Texas-Arlington,0,102,7.45,83,5.7,5.02,104.85,96.82,78.9,69.1,72.8,0.419,0.527,15.5,0.414,0.505,18.1,180,-1.39,178,-0.8,-2.8,98.29,100.3,65.7,65,65.1,0.273,0.524,15.7,0.41,0.523,18.6
2/6/16,59,55,Prairie View,Texas Southern,1,178,-1.26,169,-0.1,-4.64,102.49,107.47,72.8,70.5,68.1,0.355,0.542,16.4,0.323,0.523,13.8,337,-18.57,334,-11.7,-17.43,84.28,107.46,60.4,71,68.9,0.27,0.462,18.7,0.327,0.549,19.9
2/6/16,66,62,Georgia Southern,Texas State,1,212,-4.43,189,-1.2,-5.36,96.09,102.32,66,64.3,65.2,0.271,0.51,15.6,0.344,0.522,18.6,210,-4.31,187,-1.2,-5.65,101.39,107.54,75.9,74.4,71.2,0.438,0.523,13.8,0.404,0.542,17.9
2/6/16,69,59,Texas,Texas Tech,1,54,13.78,57,7.9,12.41,113.17,94.37,72,69.9,66.7,0.304,0.547,15.5,0.378,0.529,15.9,39,16.19,45,9.6,14.8,113.41,91.29,71.4,68.3,66.8,0.361,0.526,13.2,0.329,0.517,15.8
2/6/16,82,67,Kent State,Toledo,0,123,4.02,118,2.8,2.96,107.52,102.16,77.6,71.4,70.4,0.384,0.566,14.5,0.369,0.537,15.5,179,-1.37,167,0,-1.53,104,104.75,73.8,72.4,68.1,0.301,0.531,14.6,0.351,0.545,15
2/6/16,81,77,Elon,Towson,0,152,0.98,152,0.9,-0.06,102.58,101.83,71.5,67.5,66.8,0.304,0.516,14.9,0.341,0.525,16.3,160,0.2,174,-0.5,-0.67,103.6,103.68,75.9,75.4,71.7,0.456,0.545,15.6,0.306,0.528,14.2
2/6/16,71,70,Arkansas State,Troy,0,281,-10.69,288,-7.3,-9.21,95.76,107.47,69.2,75.1,70.1,0.371,0.498,14.9,0.358,0.538,15.2,251,-7.51,237,-4.2,-7.48,96.68,105.29,73.6,75.9,72.7,0.307,0.514,15.2,0.372,0.502,13.2
2/6/16,84,65,Wyoming,Utah State,1,134,3.25,147,1.2,2.68,109.46,104.37,73.4,71.5,68.2,0.391,0.551,15.3,0.368,0.535,14.5,166,-0.19,159,0.5,0.09,106.59,104.7,71.7,71.9,66.9,0.527,0.579,15.3,0.373,0.533,13.8
2/6/16,98,74,New Mexico State,Utah Valley,1,283,-10.71,279,-6.8,-9.58,96.89,108.03,76,78.7,74.8,0.398,0.535,15.8,0.295,0.53,14.7,111,6.13,113,3.3,3.59,102.2,95.54,71.3,63.1,66.6,0.28,0.539,17,0.32,0.476,14.3
2/6/16,73,55,Illinois-Chicago,Valparaiso,0,42,15.46,34,10.7,10.71,104.97,88.28,75.2,62.8,68.7,0.381,0.547,15.8,0.331,0.477,16.3,335,-17.83,329,-10.9,-14.52,86.32,104.65,67.3,78.3,72.7,0.245,0.464,17.2,0.337,0.528,13.6
2/6/16,85,78,Mississippi,Vanderbilt,1,25,18.76,17,13.6,17.2,114.58,89.32,75.9,67.4,69.2,0.38,0.561,14.7,0.306,0.47,12,77,9.88,82,5.8,7.91,110.11,97.8,75.2,72.1,70,0.389,0.525,14.4,0.386,0.531,17.3
2/6/16,75,71,Albany (NY),Vermont,1,151,1.19,129,2.1,-1.51,104.77,105.11,75,70.6,69.3,0.325,0.574,16.9,0.334,0.522,14.7,121,4.25,94,4.8,0.93,103.84,101,75.6,66.1,67.8,0.317,0.558,15.6,0.395,0.508,16.6
2/6/16,78,71,North Dakota,Weber State,1,142,2.45,120,2.8,0.18,101.53,99.59,76.1,67,68.6,0.416,0.585,16.9,0.273,0.492,13.8,199,-3.35,227,-3.4,-3.68,97.38,101.53,75,71.7,72.3,0.293,0.541,16,0.385,0.527,17.6
2/6/16,69,60,VMI,Western Carolina,0,194,-2.92,214,-2.6,-4.98,98.25,103.29,72.9,73.2,70.4,0.366,0.527,17.1,0.374,0.54,18.1,309,-14.19,313,-8.8,-12.96,93.35,110.63,69.4,75.5,69.9,0.442,0.519,16.5,0.358,0.553,16
2/6/16,93,89,Texas-El Paso,Western Kentucky,1,169,-0.66,183,-1,-1.29,106.66,106.69,77.1,76.1,68.8,0.326,0.561,16.2,0.355,0.542,13.3,215,-4.93,202,-2.2,-3.81,100.48,104.64,77.4,74.9,72.8,0.321,0.553,15.3,0.395,0.523,16.6
2/6/16,75,71,Ball State,Western Michigan,1,181,-1.65,196,-1.7,-2.07,101.41,103.07,73.2,73.5,68.7,0.312,0.531,15.4,0.413,0.547,15.3,155,0.84,160,0.5,0.11,101.94,100.53,70.8,66.8,66.2,0.426,0.554,17.2,0.357,0.509,14.7
2/6/16,78,75,Samford,Wofford,0,187,-2.22,186,-1.1,-3.75,103.82,107.81,71.8,71.7,66,0.384,0.565,15.7,0.295,0.567,15.5,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8
2/7/16,77,65,Illinois,Iowa,0,23,20.24,24,12.9,17.01,116.29,91.08,77.6,69.3,69.1,0.355,0.546,12.6,0.382,0.506,16,125,3.91,122,2.6,4.39,107.17,99.78,72.1,74.8,68.6,0.383,0.537,13.5,0.384,0.561,16.8
2/7/16,92,58,South Florida,Southern Methodist,0,16,21.98,12,15,18.42,121.21,92.47,77.3,63.4,66.1,0.268,0.578,15.7,0.4,0.492,15.8,238,-6.49,238,-4.2,-2.85,97.31,100.73,63.2,71.3,67.1,0.251,0.487,18.5,0.372,0.509,12
2/7/16,76,66,Oregon,Utah,1,33,16.79,40,10.1,15.5,116.79,94.23,77.2,69.5,67.7,0.373,0.588,16,0.326,0.507,13.3,12,22.68,22,13,18.05,118.31,91.71,78.7,68.8,69.5,0.34,0.562,13.9,0.343,0.517,17.4
2/7/16,75,68,Georgia Tech,Miami (FL),0,15,22.44,19,13.5,18.52,119.68,91.95,75.2,67.4,66.2,0.339,0.582,14.5,0.304,0.516,15,51,14.13,54,8.5,12.51,114.24,95.4,73.3,70.7,67,0.278,0.533,14,0.305,0.525,12.7
2/7/16,85,67,Connecticut,East Carolina,1,190,-2.7,198,-1.8,-0.38,103.39,102.79,68.3,71.9,67,0.382,0.524,16.9,0.394,0.534,15.7,26,18.71,18,13.5,15.89,112.48,88.4,73.1,63.5,66.1,0.336,0.555,14,0.362,0.481,15.4
2/7/16,98,95,James Madison,Hofstra,1,92,8.43,104,4.2,5.02,109.17,100.88,78.9,73.8,70.2,0.396,0.55,14.3,0.341,0.517,14.2,91,8.5,93,4.8,6.17,106.31,96.22,75.2,68.7,67.9,0.419,0.554,14.9,0.424,0.5,13.5
2/7/16,77,63,Tulsa,Houston,1,61,11.81,58,7.6,10.3,116.02,100.18,77.4,69.3,66.3,0.321,0.553,12.9,0.349,0.513,15.5,65,11.5,68,7.1,9.79,110.28,94.85,73.6,69.6,68.8,0.363,0.536,13.6,0.369,0.526,17.5
2/7/16,75,61,Niagara,Iona,0,104,7.13,106,4.2,3.59,107.97,101.5,79.6,74.3,72.5,0.44,0.566,15.4,0.36,0.524,16.4,308,-14.17,299,-7.9,-11.26,91.16,106.06,64.6,72,67.3,0.323,0.489,17.9,0.363,0.532,14.6
2/7/16,80,70,Fairfield,Manhattan,1,257,-7.77,235,-4,-7.48,96.5,105.74,68.8,73.2,69,0.391,0.545,18.4,0.318,0.565,19.6,208,-4.06,194,-1.6,-3.84,101.17,105.55,76.4,77.1,72.2,0.415,0.548,15.7,0.361,0.529,16
2/7/16,67,61,Canisius,Rider,1,223,-5.33,210,-2.4,-5,96.11,102.19,66,67.4,65.6,0.359,0.517,16.7,0.387,0.517,15.7,237,-6.29,217,-2.8,-5.62,105.14,112,76.5,78.4,68.9,0.415,0.533,13.5,0.384,0.583,17
2/7/16,65,62,St. Bonaventure,Saint Louis,1,226,-5.56,229,-3.5,-2.73,96.16,99.42,65.8,72,69.4,0.352,0.517,17.6,0.406,0.539,16.2,89,8.63,86,5.5,6.55,111.29,100.62,77.7,73,69.1,0.376,0.56,14.2,0.377,0.532,16.1
2/7/16,79,73,Marist,Siena,1,128,3.67,112,3.6,1.73,105,101.37,78.2,73.3,71,0.294,0.559,18.7,0.345,0.516,14.9,307,-13.97,294,-7.7,-11.69,98.75,114.36,71.5,78.7,69,0.424,0.535,15.4,0.351,0.566,14.6
2/8/16,63,60,Oklahoma,Texas,1,39,16.19,45,9.6,14.8,113.41,91.29,71.4,68.3,66.8,0.361,0.526,13.2,0.329,0.517,15.8,10,23.78,13,14.9,19.76,117.93,89.54,79.7,71.1,71,0.407,0.573,15.8,0.357,0.501,15.1
2/8/16,72,65,Duke,Louisville,1,7,24.68,6,17.1,21.57,116.29,83.9,75,61.1,66.4,0.29,0.546,14.2,0.353,0.492,18.7,17,21.87,11,15.6,19.23,122.67,94.4,81.1,72.5,68.4,0.398,0.573,12.2,0.296,0.519,14.5
2/8/16,71,67,Lamar,Abilene Christian,0,317,-15.24,301,-8,-13.93,93.88,111.95,71.3,73.3,69.7,0.335,0.548,17.2,0.292,0.565,18.2,320,-15.48,319,-9.4,-14.69,93.67,111.52,75.4,77,73.8,0.339,0.517,16.7,0.346,0.546,17.2
2/8/16,66,64,Mississippi Valley State,Alabama A&M,1,301,-13.28,309,-8.4,-13.47,95.84,113.61,68.1,70.4,65.7,0.367,0.51,14.9,0.325,0.537,14.2,341,-19.33,347,-13.8,-19.86,85.86,111.61,65.5,77.3,71.3,0.277,0.469,16.1,0.383,0.538,16.3
2/8/16,75,70,Arkansas-Pine Bluff,Alabama State,1,286,-11.59,302,-8,-13.11,93.4,110.46,71.5,74.5,69.5,0.337,0.501,14.4,0.326,0.547,15.9,344,-20.69,346,-13.6,-19.31,83.34,109.76,56.6,70.4,65.3,0.387,0.474,20.8,0.327,0.544,17
2/8/16,69,56,Binghamton,Albany (NY),0,121,4.25,94,4.8,0.93,103.84,101,75.6,66.1,67.8,0.317,0.558,15.6,0.395,0.508,16.6,325,-16.16,318,-9.3,-14.08,84.27,103.22,60.9,68.6,67.4,0.371,0.483,18.1,0.362,0.528,16
2/8/16,66,63,Grambling,Alcorn State,0,313,-14.55,327,-10,-16.01,91.45,112.46,67.1,72.1,66.5,0.335,0.5,17.6,0.354,0.547,15.3,345,-21.29,342,-12.7,-19.62,83.58,109.76,62.1,68.1,67.2,0.346,0.496,18.5,0.371,0.527,17.5
2/8/16,72,66,Mercer,Chattanooga,0,109,6.5,107,4.2,3.24,105.51,99.23,75.8,67.5,68.1,0.371,0.565,15.7,0.361,0.527,18,182,-1.67,179,-0.8,-3.11,102.5,104.77,71.9,68.8,65.7,0.313,0.537,15.9,0.446,0.518,14.1
2/8/16,82,72,Army,Colgate,1,256,-7.71,243,-4.5,-8.61,99.73,110.71,69.8,71.5,65.4,0.429,0.549,16.1,0.372,0.56,16.8,254,-7.57,204,-2.3,-7.32,96.87,106.2,76.9,75,72.2,0.421,0.53,15.8,0.279,0.521,14.5
2/8/16,72,63,Savannah State,Coppin State,1,333,-17.19,339,-12.1,-15.75,92.28,112.1,72.3,80.5,71.4,0.37,0.491,15.2,0.322,0.555,16,,,,,,,,,,,,,,,,
2/8/16,96,95,Florida A&M,Delaware State,1,350,-24.71,348,-15.1,-20.88,83.71,112.63,61.9,73,67.3,0.385,0.478,17.7,0.422,0.538,16.4,349,-24.58,350,-15.8,-21.74,79.14,107.87,64.2,73.4,70.8,0.346,0.482,19.4,0.347,0.533,17.9
2/8/16,68,65,Howard,Hampton,0,248,-7.4,264,-5.7,-8.74,95.65,106.7,73.8,74.1,71.7,0.345,0.502,15.7,0.331,0.523,14.8,329,-16.61,328,-10.2,-14.43,89.77,108.09,72.2,76,72.2,0.263,0.507,17.3,0.365,0.521,16
2/8/16,85,72,Stony Brook,Hartford,1,324,-16.06,320,-9.4,-14.29,96.39,114.93,70.8,78.4,69.9,0.473,0.531,14.9,0.345,0.557,15.9,94,8.13,55,8.1,3.75,104.59,97,76.2,64.1,67.8,0.3,0.548,14.2,0.344,0.497,16.4
2/8/16,83,76,Texas A&M-Corpus Christi,Houston Baptist,1,277,-10.39,251,-4.8,-10.39,98.19,111.05,76.6,75.9,72.3,0.295,0.566,17.9,0.327,0.531,14.8,170,-0.66,193,-1.6,-3.18,99.52,102.17,73.6,69.9,70.3,0.329,0.536,15.6,0.367,0.528,19.4
2/8/16,71,60,Nicholls State,Incarnate Word,1,243,-7.06,245,-4.6,-9.2,97.58,107.88,74,73.8,71.2,0.376,0.551,15.9,0.342,0.544,16.6,331,-16.75,340,-12.3,-16.68,87.75,108.42,67.6,76.4,71.6,0.37,0.511,19.2,0.316,0.539,16.4
2/8/16,87,72,Lafayette,Lehigh,0,191,-2.71,170,-0.2,-4.42,100.86,105.95,70.9,69.1,67.2,0.34,0.554,16.9,0.386,0.534,16.2,326,-16.42,325,-9.9,-15,95.42,115.4,71.4,80.4,69.7,0.385,0.535,16.3,0.364,0.562,14.3
2/8/16,88,75,New Hampshire,Maine,1,336,-18.23,333,-11.5,-17.39,91.35,112.68,76,86.9,77.8,0.353,0.518,18.3,0.315,0.587,18.2,235,-6.01,216,-2.7,-7.89,96.27,106.33,71,69.6,68.6,0.343,0.515,14.5,0.369,0.523,13.6
2/8/16,82,78,South Carolina State,Morgan State,1,304,-13.58,316,-9.2,-12.57,91.2,107.82,67.4,71.7,69.1,0.289,0.481,14.5,0.32,0.537,17.9,268,-9.48,272,-6.4,-9.99,99.32,112.12,73.1,73.1,68.8,0.301,0.541,14.8,0.372,0.546,15.4
2/8/16,76,70,Maryland-Eastern Shore,Norfolk State,0,252,-7.52,250,-4.8,-7.55,101.76,111.61,73.4,73.4,68.8,0.363,0.542,15.5,0.372,0.536,16.1,318,-15.28,321,-9.7,-14.23,93.29,111.76,68.1,75,68.3,0.356,0.538,20.2,0.386,0.568,16.6
2/8/16,79,72,Furman,North Carolina-Greensboro,1,220,-5.27,242,-4.5,-6.01,99.86,106.97,72.6,73.4,68.7,0.408,0.543,15.2,0.398,0.554,15.5,175,-1.01,153,0.9,-2.83,102.02,104.37,71.1,66.7,66.3,0.421,0.557,17.4,0.364,0.53,16.9
2/8/16,83,72,Stephen F. Austin,Northwestern State,1,330,-16.62,331,-11,-15.74,97.08,116.24,79.4,86.2,75.2,0.342,0.561,17,0.323,0.571,15.5,41,15.62,46,9.5,9.23,110.1,95,80.2,63.3,69.6,0.365,0.577,14.8,0.312,0.521,23.4
2/8/16,89,83,Clemson,Notre Dame,0,36,16.6,31,11,14.1,120.15,98.68,75.1,70.6,65,0.343,0.573,13.2,0.344,0.525,12.5,45,14.38,44,9.7,12.03,112.51,93,69.6,64.5,63.7,0.393,0.54,13.6,0.338,0.51,15.4
2/8/16,63,56,TCU,Oklahoma State,1,98,7.75,100,4.5,8.18,106.91,94.52,66.5,67.1,65,0.366,0.527,16.6,0.357,0.508,14.8,,,,,,,,,,,,,,,,
2/8/16,68,52,St. Peter's,Quinnipiac,1,291,-11.89,285,-7,-10.38,88.33,101.07,65.6,71,69.7,0.354,0.458,17.6,0.32,0.51,15,,,,,,,,,,,,,,,,
2/8/16,95,86,Citadel,Samford,0,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8,312,-14.51,312,-8.6,-15.95,98.04,116.06,86,92.6,81.2,0.5,0.534,14.6,0.313,0.598,17.8
2/8/16,81,80,Jackson State,Southern,1,229,-5.75,228,-3.4,-7.68,95.97,105.54,72.4,68.7,69.5,0.298,0.527,14,0.367,0.509,16.9,240,-6.53,236,-4,-8.66,90.7,101.28,68.2,65.3,68.3,0.354,0.487,15,0.356,0.5,18.1
2/8/16,92,67,Georgetown,St. John's (NY),1,211,-4.4,231,-3.8,-1.9,96.43,97.16,67.9,77.3,73.3,0.34,0.493,18.2,0.347,0.554,17.2,62,11.71,67,7.2,10.31,111.05,95.28,73.6,71.8,69.2,0.414,0.554,16.8,0.31,0.522,14
2/8/16,100,93,Massachusetts-Lowell,Vermont,1,151,1.19,129,2.1,-1.51,104.77,105.11,75,70.6,69.3,0.325,0.574,16.9,0.334,0.522,14.7,315,-14.99,311,-8.6,-13.59,96.71,114.25,76.6,82.8,74.3,0.387,0.564,18.8,0.352,0.574,16.6
2/8/16,92,60,Wofford,VMI,1,309,-14.19,313,-8.8,-12.96,93.35,110.63,69.4,75.5,69.9,0.442,0.519,16.5,0.358,0.553,16,187,-2.22,186,-1.1,-3.75,103.82,107.81,71.8,71.7,66,0.384,0.565,15.7,0.295,0.567,15.5
2/9/16,86,59,DePaul,Villanova,0,1,32.01,1,19.9,24.08,122.35,86.03,78,63.6,67.3,0.427,0.597,14.4,0.374,0.495,17.7,183,-1.69,192,-1.5,0.83,104.2,102.33,67.5,75,68.4,0.29,0.527,18.8,0.395,0.56,15.4
2/9/16,70,56,Creighton,Xavier,1,14,22.52,16,14.1,18.58,116.92,89.75,80.5,70.4,72.4,0.342,0.556,14.8,0.405,0.513,16.9,40,15.82,41,9.8,13.69,115.02,95,79.6,72.4,72.1,0.386,0.568,14.2,0.338,0.523,15.4
2/9/16,75,65,Kansas,West Virginia,1,8,24.45,7,16.5,21.61,116.24,85.43,78.5,66.7,70.7,0.306,0.536,16.3,0.363,0.54,22.4,3,29.67,5,18.5,23.87,121.72,86.77,81.3,67.6,69.7,0.33,0.592,15.5,0.33,0.497,15.9
2/9/16,67,49,Virginia,Virginia Tech,1,63,11.68,70,6.9,9.93,109.62,94.09,75,72.6,69.7,0.294,0.544,15.6,0.371,0.522,15.4,4,29.64,4,18.6,22.04,122.22,87.24,71,60.1,61.5,0.284,0.58,13.2,0.366,0.519,16.7
2/9/16,82,81,Purdue,Michigan State,1,5,27.97,3,18.6,22.59,123.3,89.06,79.8,64.1,66.8,0.356,0.588,14.6,0.325,0.477,12.4,9,23.85,9,15.9,20.17,117.2,86.85,77.9,65.2,67.8,0.358,0.571,14.9,0.331,0.478,12
2/9/16,68,65,Boston College,North Carolina,0,2,29.82,2,18.7,23.44,123.72,89.33,82.8,70,70.2,0.268,0.561,12.7,0.357,0.513,15.7,225,-5.56,246,-4.7,-1.61,95.62,97.34,61.2,70.5,67,0.404,0.498,18,0.339,0.554,16.9
2/9/16,65,63,Miami (FL),Pittsburgh,1,37,16.6,27,12.3,15.47,115.81,92.54,75,67.3,66.4,0.307,0.551,14.6,0.342,0.52,15.1,15,22.44,19,13.5,18.52,119.68,91.95,75.2,67.4,66.2,0.339,0.582,14.5,0.304,0.516,15
2/9/16,76,74,Dayton,Duquesne,1,156,0.72,150,0.9,1.41,106.57,103.61,79.5,78.7,73.6,0.429,0.566,16.5,0.383,0.531,13.5,59,12.63,49,9,11.34,107.06,89.62,72.5,65.9,68.6,0.35,0.546,16.3,0.368,0.5,15.9
2/9/16,82,48,Kentucky,Georgia,1,71,10.59,78,6.2,9.41,107.11,92.72,70.6,69.7,68.2,0.316,0.526,16.4,0.396,0.502,13.4,6,25.14,8,16.2,20.23,121.51,91.18,79.5,68.1,68.1,0.31,0.564,13.3,0.296,0.493,15
2/9/16,74,48,Drake,Wichita State,0,13,22.53,15,14.4,17.39,111.86,85.51,72.4,59,66.1,0.381,0.531,12.7,0.367,0.499,20.7,262,-8.6,249,-4.7,-5.15,102.58,109.36,67.5,71.9,66,0.341,0.549,18.1,0.329,0.54,12.8
2/9/16,83,68,Bowling Green State,Akron,0,88,8.63,76,6.3,5.55,107.77,98.42,76.6,68,69.2,0.506,0.553,13.6,0.332,0.492,14.4,230,-5.78,239,-4.3,-5.88,97.81,104.46,70.6,72.3,69.4,0.294,0.528,15.9,0.377,0.533,14.9
2/9/16,78,46,Mississippi State,Arkansas,1,73,10.45,61,7.4,10.23,110.8,95.57,78.2,74.7,71.3,0.273,0.533,13.2,0.349,0.538,17,78,9.62,85,5.5,8.18,110.08,96.86,74.9,72.8,70.2,0.362,0.547,15.6,0.339,0.524,15.7
